ba_name,freq,load_MW,market,timestamp
CAISO,1hr,25548.0,RT5M,2017-10-12 21:40:00+00:00
CAISO,1hr,28645.0,RT5M,2017-10-13 01:40:00+00:00
CAISO,1hr,27493.0,RT5M,2017-10-13 03:40:00+00:00
CAISO,1hr,25914.0,RT5M,2017-10-13 04:40:00+00:00
CAISO,1hr,19273.0,RT5M,2017-10-12 10:40:00+00:00
CAISO,1hr,24747.0,RT5M,2017-10-12 16:45:00+00:00
CAISO,1hr,24608.0,RT5M,2017-10-12 17:45:00+00:00
CAISO,1hr,23472.0,RT5M,2017-10-13 05:45:00+00:00
CAISO,1hr,21668.0,RT5M,2017-10-13 06:45:00+00:00
CAISO,1hr,19834.0,RT5M,2017-10-12 08:45:00+00:00
CAISO,1hr,19313.0,RT5M,2017-10-12 09:45:00+00:00
CAISO,1hr,26241.0,RT5M,2017-10-12 22:45:00+00:00
CAISO,1hr,20605.0,RT5M,2017-10-12 07:45:00+00:00
CAISO,1hr,19918.0,RT5M,2017-10-12 11:45:00+00:00
CAISO,1hr,24521.0,RT5M,2017-10-12 14:45:00+00:00
CAISO,1hr,24840.0,RT5M,2017-10-12 15:45:00+00:00
CAISO,1hr,25602.0,RT5M,2017-10-12 21:45:00+00:00
CAISO,1hr,24295.0,RT5M,2017-10-12 18:45:00+00:00
CAISO,1hr,28820.0,RT5M,2017-10-13 01:45:00+00:00
CAISO,1hr,28723.0,RT5M,2017-10-13 02:45:00+00:00
CAISO,1hr,27384.0,RT5M,2017-10-13 03:45:00+00:00
CAISO,1hr,27271.0,RT5M,2017-10-13 00:45:00+00:00
CAISO,1hr,25759.0,RT5M,2017-10-13 04:45:00+00:00
CAISO,1hr,19273.0,RT5M,2017-10-12 10:45:00+00:00
CAISO,1hr,24257.0,RT5M,2017-10-12 13:45:00+00:00
CAISO,1hr,24444.0,RT5M,2017-10-12 19:45:00+00:00
CAISO,1hr,26829.0,RT5M,2017-10-12 23:45:00+00:00
CAISO,1hr,25136.0,RT5M,2017-10-12 20:45:00+00:00
CAISO,1hr,21653.0,RT5M,2017-10-12 12:45:00+00:00
CAISO,1hr,19779.0,RT5M,2017-10-12 08:50:00+00:00
CAISO,1hr,24771.0,RT5M,2017-10-12 15:50:00+00:00
CAISO,1hr,24764.0,RT5M,2017-10-12 16:50:00+00:00
CAISO,1hr,24585.0,RT5M,2017-10-12 17:50:00+00:00
CAISO,1hr,26291.0,RT5M,2017-10-12 22:50:00+00:00
CAISO,1hr,21580.0,RT5M,2017-10-13 06:50:00+00:00
CAISO,1hr,25174.0,RT5M,2017-10-12 20:50:00+00:00
CAISO,1hr,28968.0,RT5M,2017-10-13 01:50:00+00:00
CAISO,1hr,25604.0,RT5M,2017-10-13 04:50:00+00:00
CAISO,1hr,21835.0,RT5M,2017-10-12 12:50:00+00:00
CAISO,1hr,24522.0,RT5M,2017-10-12 14:50:00+00:00
CAISO,1hr,24277.0,RT5M,2017-10-12 18:50:00+00:00
CAISO,1hr,26858.0,RT5M,2017-10-12 23:50:00+00:00
CAISO,1hr,19287.0,RT5M,2017-10-12 09:50:00+00:00
CAISO,1hr,24378.0,RT5M,2017-10-12 13:50:00+00:00
CAISO,1hr,25650.0,RT5M,2017-10-12 21:50:00+00:00
CAISO,1hr,27328.0,RT5M,2017-10-13 00:50:00+00:00
CAISO,1hr,27263.0,RT5M,2017-10-13 03:50:00+00:00
CAISO,1hr,20526.0,RT5M,2017-10-12 07:50:00+00:00
CAISO,1hr,19289.0,RT5M,2017-10-12 10:50:00+00:00
CAISO,1hr,24476.0,RT5M,2017-10-12 19:50:00+00:00
CAISO,1hr,28577.0,RT5M,2017-10-13 02:50:00+00:00
CAISO,1hr,23288.0,RT5M,2017-10-13 05:50:00+00:00
CAISO,1hr,20011.0,RT5M,2017-10-12 11:50:00+00:00
CAISO,1hr,24557.0,RT5M,2017-10-12 14:55:00+00:00
CAISO,1hr,24765.0,RT5M,2017-10-12 16:55:00+00:00
CAISO,1hr,24551.0,RT5M,2017-10-12 17:55:00+00:00
CAISO,1hr,24516.0,RT5M,2017-10-12 19:55:00+00:00
CAISO,1hr,27371.0,RT5M,2017-10-13 00:55:00+00:00
CAISO,1hr,25413.0,RT5M,2017-10-13 04:55:00+00:00
CAISO,1hr,26861.0,RT5M,2017-10-12 23:55:00+00:00
CAISO,1hr,29058.0,RT5M,2017-10-13 01:55:00+00:00
CAISO,1hr,19336.0,RT5M,2017-10-12 10:55:00+00:00
CAISO,1hr,26330.0,RT5M,2017-10-12 22:55:00+00:00
CAISO,1hr,23095.0,RT5M,2017-10-13 05:55:00+00:00
CAISO,1hr,20456.0,RT5M,2017-10-12 07:55:00+00:00
CAISO,1hr,19728.0,RT5M,2017-10-12 08:55:00+00:00
CAISO,1hr,19280.0,RT5M,2017-10-12 09:55:00+00:00
CAISO,1hr,24262.0,RT5M,2017-10-12 18:55:00+00:00
CAISO,1hr,25687.0,RT5M,2017-10-12 21:55:00+00:00
CAISO,1hr,28425.0,RT5M,2017-10-13 02:55:00+00:00
CAISO,1hr,20160.0,RT5M,2017-10-12 11:55:00+00:00
CAISO,1hr,24497.0,RT5M,2017-10-12 13:55:00+00:00
CAISO,1hr,25205.0,RT5M,2017-10-12 20:55:00+00:00
CAISO,1hr,21460.0,RT5M,2017-10-13 06:55:00+00:00
CAISO,1hr,22111.0,RT5M,2017-10-12 12:55:00+00:00
CAISO,1hr,27157.0,RT5M,2017-10-13 03:55:00+00:00
CAISO,1hr,24725.0,RT5M,2017-10-12 15:55:00+00:00
CAISO,1hr,25848.0,RT5M,2017-10-13 22:00:00+00:00
CAISO,1hr,27898.0,RT5M,2017-10-14 03:00:00+00:00
CAISO,1hr,22247.0,RT5M,2017-10-13 13:00:00+00:00
CAISO,1hr,20320.0,RT5M,2017-10-13 08:00:00+00:00
CAISO,1hr,19374.0,RT5M,2017-10-13 11:00:00+00:00
CAISO,1hr,20342.0,RT5M,2017-10-13 12:00:00+00:00
CAISO,1hr,24198.0,RT5M,2017-10-13 14:00:00+00:00
CAISO,1hr,26897.0,RT5M,2017-10-14 00:00:00+00:00
CAISO,1hr,27043.0,RT5M,2017-10-14 01:00:00+00:00
CAISO,1hr,26378.0,RT5M,2017-10-14 04:00:00+00:00
CAISO,1hr,24930.0,RT5M,2017-10-14 05:00:00+00:00
CAISO,1hr,24651.0,RT5M,2017-10-13 15:00:00+00:00
CAISO,1hr,24614.0,RT5M,2017-10-13 17:00:00+00:00
CAISO,1hr,24710.0,RT5M,2017-10-13 20:00:00+00:00
CAISO,1hr,28337.0,RT5M,2017-10-14 02:00:00+00:00
CAISO,1hr,21342.0,RT5M,2017-10-13 07:00:00+00:00
CAISO,1hr,24815.0,RT5M,2017-10-13 16:00:00+00:00
CAISO,1hr,25228.0,RT5M,2017-10-13 21:00:00+00:00
CAISO,1hr,24330.0,RT5M,2017-10-13 19:00:00+00:00
CAISO,1hr,26290.0,RT5M,2017-10-13 23:00:00+00:00
CAISO,1hr,19643.0,RT5M,2017-10-13 09:00:00+00:00
CAISO,1hr,19245.0,RT5M,2017-10-13 10:00:00+00:00
CAISO,1hr,23022.0,RT5M,2017-10-14 06:00:00+00:00
CAISO,1hr,24506.0,RT5M,2017-10-13 18:00:00+00:00
CAISO,1hr,28367.0,RT5M,2017-10-14 02:05:00+00:00
CAISO,1hr,26251.0,RT5M,2017-10-14 04:05:00+00:00
CAISO,1hr,24297.0,RT5M,2017-10-13 19:05:00+00:00
CAISO,1hr,20249.0,RT5M,2017-10-13 08:05:00+00:00
CAISO,1hr,20537.0,RT5M,2017-10-13 12:05:00+00:00
CAISO,1hr,24624.0,RT5M,2017-10-13 17:05:00+00:00
CAISO,1hr,24496.0,RT5M,2017-10-13 18:05:00+00:00
CAISO,1hr,26320.0,RT5M,2017-10-13 23:05:00+00:00
CAISO,1hr,25283.0,RT5M,2017-10-13 21:05:00+00:00
CAISO,1hr,25876.0,RT5M,2017-10-13 22:05:00+00:00
CAISO,1hr,27040.0,RT5M,2017-10-14 01:05:00+00:00
CAISO,1hr,27703.0,RT5M,2017-10-14 03:05:00+00:00
CAISO,1hr,22843.0,RT5M,2017-10-14 06:05:00+00:00
CAISO,1hr,24234.0,RT5M,2017-10-13 14:05:00+00:00
CAISO,1hr,24837.0,RT5M,2017-10-13 16:05:00+00:00
CAISO,1hr,24735.0,RT5M,2017-10-13 20:05:00+00:00
CAISO,1hr,24753.0,RT5M,2017-10-14 05:05:00+00:00
CAISO,1hr,21227.0,RT5M,2017-10-13 07:05:00+00:00
CAISO,1hr,19238.0,RT5M,2017-10-13 10:05:00+00:00
CAISO,1hr,22531.0,RT5M,2017-10-13 13:05:00+00:00
CAISO,1hr,24642.0,RT5M,2017-10-13 15:05:00+00:00
CAISO,1hr,26904.0,RT5M,2017-10-14 00:05:00+00:00
CAISO,1hr,19618.0,RT5M,2017-10-13 09:05:00+00:00
CAISO,1hr,19435.0,RT5M,2017-10-13 11:05:00+00:00
CAISO,1hr,24792.0,RT5M,2017-10-13 20:10:00+00:00
CAISO,1hr,25339.0,RT5M,2017-10-13 21:10:00+00:00
CAISO,1hr,25902.0,RT5M,2017-10-13 22:10:00+00:00
CAISO,1hr,19588.0,RT5M,2017-10-13 09:10:00+00:00
CAISO,1hr,24603.0,RT5M,2017-10-14 05:10:00+00:00
CAISO,1hr,19481.0,RT5M,2017-10-13 11:10:00+00:00
CAISO,1hr,26413.0,RT5M,2017-10-13 23:10:00+00:00
CAISO,1hr,22776.0,RT5M,2017-10-13 13:10:00+00:00
CAISO,1hr,24281.0,RT5M,2017-10-13 14:10:00+00:00
CAISO,1hr,24487.0,RT5M,2017-10-13 18:10:00+00:00
CAISO,1hr,22680.0,RT5M,2017-10-14 06:10:00+00:00
CAISO,1hr,26171.0,RT5M,2017-10-14 04:10:00+00:00
CAISO,1hr,21136.0,RT5M,2017-10-13 07:10:00+00:00
CAISO,1hr,24664.0,RT5M,2017-10-13 15:10:00+00:00
CAISO,1hr,24615.0,RT5M,2017-10-13 17:10:00+00:00
CAISO,1hr,27136.0,RT5M,2017-10-14 01:10:00+00:00
CAISO,1hr,28363.0,RT5M,2017-10-14 02:10:00+00:00
CAISO,1hr,19228.0,RT5M,2017-10-13 10:10:00+00:00
CAISO,1hr,20181.0,RT5M,2017-10-13 08:10:00+00:00
CAISO,1hr,20698.0,RT5M,2017-10-13 12:10:00+00:00
CAISO,1hr,24859.0,RT5M,2017-10-13 16:10:00+00:00
CAISO,1hr,24306.0,RT5M,2017-10-13 19:10:00+00:00
CAISO,1hr,26912.0,RT5M,2017-10-14 00:10:00+00:00
CAISO,1hr,27480.0,RT5M,2017-10-14 03:10:00+00:00
CAISO,1hr,24704.0,RT5M,2017-10-13 15:15:00+00:00
CAISO,1hr,20111.0,RT5M,2017-10-13 08:15:00+00:00
CAISO,1hr,24620.0,RT5M,2017-10-13 17:15:00+00:00
CAISO,1hr,24443.0,RT5M,2017-10-13 18:15:00+00:00
CAISO,1hr,25936.0,RT5M,2017-10-13 22:15:00+00:00
CAISO,1hr,26927.0,RT5M,2017-10-14 00:15:00+00:00
CAISO,1hr,24462.0,RT5M,2017-10-14 05:15:00+00:00
CAISO,1hr,24853.0,RT5M,2017-10-13 20:15:00+00:00
CAISO,1hr,25368.0,RT5M,2017-10-13 21:15:00+00:00
CAISO,1hr,27296.0,RT5M,2017-10-14 03:15:00+00:00
CAISO,1hr,26111.0,RT5M,2017-10-14 04:15:00+00:00
CAISO,1hr,19550.0,RT5M,2017-10-13 09:15:00+00:00
CAISO,1hr,26539.0,RT5M,2017-10-13 23:15:00+00:00
CAISO,1hr,23005.0,RT5M,2017-10-13 13:15:00+00:00
CAISO,1hr,24372.0,RT5M,2017-10-13 14:15:00+00:00
CAISO,1hr,24833.0,RT5M,2017-10-13 16:15:00+00:00
CAISO,1hr,28363.0,RT5M,2017-10-14 02:15:00+00:00
CAISO,1hr,20798.0,RT5M,2017-10-13 12:15:00+00:00
CAISO,1hr,19215.0,RT5M,2017-10-13 10:15:00+00:00
CAISO,1hr,24321.0,RT5M,2017-10-13 19:15:00+00:00
CAISO,1hr,27268.0,RT5M,2017-10-14 01:15:00+00:00
CAISO,1hr,22525.0,RT5M,2017-10-14 06:15:00+00:00
CAISO,1hr,21051.0,RT5M,2017-10-13 07:15:00+00:00
CAISO,1hr,19519.0,RT5M,2017-10-13 11:15:00+00:00
CAISO,1hr,20977.0,RT5M,2017-10-13 07:20:00+00:00
CAISO,1hr,24356.0,RT5M,2017-10-13 19:20:00+00:00
CAISO,1hr,23225.0,RT5M,2017-10-13 13:20:00+00:00
CAISO,1hr,26645.0,RT5M,2017-10-13 23:20:00+00:00
CAISO,1hr,26933.0,RT5M,2017-10-14 00:20:00+00:00
CAISO,1hr,24783.0,RT5M,2017-10-13 16:20:00+00:00
CAISO,1hr,27211.0,RT5M,2017-10-14 03:20:00+00:00
CAISO,1hr,22373.0,RT5M,2017-10-14 06:20:00+00:00
CAISO,1hr,20904.0,RT5M,2017-10-13 12:20:00+00:00
CAISO,1hr,24769.0,RT5M,2017-10-13 15:20:00+00:00
CAISO,1hr,28372.0,RT5M,2017-10-14 02:20:00+00:00
CAISO,1hr,26032.0,RT5M,2017-10-14 04:20:00+00:00
CAISO,1hr,20045.0,RT5M,2017-10-13 08:20:00+00:00
CAISO,1hr,19206.0,RT5M,2017-10-13 10:20:00+00:00
CAISO,1hr,25381.0,RT5M,2017-10-13 21:20:00+00:00
CAISO,1hr,25953.0,RT5M,2017-10-13 22:20:00+00:00
CAISO,1hr,24908.0,RT5M,2017-10-13 20:20:00+00:00
CAISO,1hr,19507.0,RT5M,2017-10-13 09:20:00+00:00
CAISO,1hr,19577.0,RT5M,2017-10-13 11:20:00+00:00
CAISO,1hr,24487.0,RT5M,2017-10-13 14:20:00+00:00
CAISO,1hr,27391.0,RT5M,2017-10-14 01:20:00+00:00
CAISO,1hr,24317.0,RT5M,2017-10-14 05:20:00+00:00
CAISO,1hr,24618.0,RT5M,2017-10-13 17:20:00+00:00
CAISO,1hr,24390.0,RT5M,2017-10-13 18:20:00+00:00
CAISO,1hr,24955.0,RT5M,2017-10-13 20:25:00+00:00
CAISO,1hr,25395.0,RT5M,2017-10-13 21:25:00+00:00
CAISO,1hr,26932.0,RT5M,2017-10-14 00:25:00+00:00
CAISO,1hr,19648.0,RT5M,2017-10-13 11:25:00+00:00
CAISO,1hr,19205.0,RT5M,2017-10-13 10:25:00+00:00
CAISO,1hr,20999.0,RT5M,2017-10-13 12:25:00+00:00
CAISO,1hr,24160.0,RT5M,2017-10-14 05:25:00+00:00
CAISO,1hr,26685.0,RT5M,2017-10-13 23:25:00+00:00
CAISO,1hr,28359.0,RT5M,2017-10-14 02:25:00+00:00
CAISO,1hr,19986.0,RT5M,2017-10-13 08:25:00+00:00
CAISO,1hr,24414.0,RT5M,2017-10-13 19:25:00+00:00
CAISO,1hr,24518.0,RT5M,2017-10-13 14:25:00+00:00
CAISO,1hr,27537.0,RT5M,2017-10-14 01:25:00+00:00
CAISO,1hr,27122.0,RT5M,2017-10-14 03:25:00+00:00
CAISO,1hr,25917.0,RT5M,2017-10-14 04:25:00+00:00
CAISO,1hr,19466.0,RT5M,2017-10-13 09:25:00+00:00
CAISO,1hr,23414.0,RT5M,2017-10-13 13:25:00+00:00
CAISO,1hr,24828.0,RT5M,2017-10-13 15:25:00+00:00
CAISO,1hr,24646.0,RT5M,2017-10-13 17:25:00+00:00
CAISO,1hr,24361.0,RT5M,2017-10-13 18:25:00+00:00
CAISO,1hr,22228.0,RT5M,2017-10-14 06:25:00+00:00
CAISO,1hr,25962.0,RT5M,2017-10-13 22:25:00+00:00
CAISO,1hr,20903.0,RT5M,2017-10-13 07:25:00+00:00
CAISO,1hr,24729.0,RT5M,2017-10-13 16:25:00+00:00
CAISO,1hr,21103.0,RT5M,2017-10-13 12:30:00+00:00
CAISO,1hr,19930.0,RT5M,2017-10-13 08:30:00+00:00
CAISO,1hr,23599.0,RT5M,2017-10-13 13:30:00+00:00
CAISO,1hr,24621.0,RT5M,2017-10-13 17:30:00+00:00
CAISO,1hr,26008.0,RT5M,2017-10-13 22:30:00+00:00
CAISO,1hr,19720.0,RT5M,2017-10-13 11:30:00+00:00
CAISO,1hr,24875.0,RT5M,2017-10-13 15:30:00+00:00
CAISO,1hr,22083.0,RT5M,2017-10-14 06:30:00+00:00
CAISO,1hr,24995.0,RT5M,2017-10-13 20:30:00+00:00
CAISO,1hr,27707.0,RT5M,2017-10-14 01:30:00+00:00
CAISO,1hr,20831.0,RT5M,2017-10-13 07:30:00+00:00
CAISO,1hr,24528.0,RT5M,2017-10-13 14:30:00+00:00
CAISO,1hr,24447.0,RT5M,2017-10-13 19:30:00+00:00
CAISO,1hr,26702.0,RT5M,2017-10-13 23:30:00+00:00
CAISO,1hr,19424.0,RT5M,2017-10-13 09:30:00+00:00
CAISO,1hr,25428.0,RT5M,2017-10-13 21:30:00+00:00
CAISO,1hr,28324.0,RT5M,2017-10-14 02:30:00+00:00
CAISO,1hr,19215.0,RT5M,2017-10-13 10:30:00+00:00
CAISO,1hr,24370.0,RT5M,2017-10-13 18:30:00+00:00
CAISO,1hr,26926.0,RT5M,2017-10-14 00:30:00+00:00
CAISO,1hr,27031.0,RT5M,2017-10-14 03:30:00+00:00
CAISO,1hr,25800.0,RT5M,2017-10-14 04:30:00+00:00
CAISO,1hr,24006.0,RT5M,2017-10-14 05:30:00+00:00
CAISO,1hr,24711.0,RT5M,2017-10-13 16:30:00+00:00
CAISO,1hr,28284.0,RT5M,2017-10-14 02:35:00+00:00
CAISO,1hr,21941.0,RT5M,2017-10-14 06:35:00+00:00
CAISO,1hr,19780.0,RT5M,2017-10-13 11:35:00+00:00
CAISO,1hr,24676.0,RT5M,2017-10-13 16:35:00+00:00
CAISO,1hr,23850.0,RT5M,2017-10-14 05:35:00+00:00
CAISO,1hr,24888.0,RT5M,2017-10-13 15:35:00+00:00
CAISO,1hr,26923.0,RT5M,2017-10-14 00:35:00+00:00
CAISO,1hr,20747.0,RT5M,2017-10-13 07:35:00+00:00
CAISO,1hr,19234.0,RT5M,2017-10-13 10:35:00+00:00
CAISO,1hr,21216.0,RT5M,2017-10-13 12:35:00+00:00
CAISO,1hr,23768.0,RT5M,2017-10-13 13:35:00+00:00
CAISO,1hr,19880.0,RT5M,2017-10-13 08:35:00+00:00
CAISO,1hr,19386.0,RT5M,2017-10-13 09:35:00+00:00
CAISO,1hr,24530.0,RT5M,2017-10-13 14:35:00+00:00
CAISO,1hr,24583.0,RT5M,2017-10-13 17:35:00+00:00
CAISO,1hr,25042.0,RT5M,2017-10-13 20:35:00+00:00
CAISO,1hr,26080.0,RT5M,2017-10-13 22:35:00+00:00
CAISO,1hr,26714.0,RT5M,2017-10-13 23:35:00+00:00
CAISO,1hr,25681.0,RT5M,2017-10-14 04:35:00+00:00
CAISO,1hr,26939.0,RT5M,2017-10-14 03:35:00+00:00
CAISO,1hr,24364.0,RT5M,2017-10-13 18:35:00+00:00
CAISO,1hr,24467.0,RT5M,2017-10-13 19:35:00+00:00
CAISO,1hr,25500.0,RT5M,2017-10-13 21:35:00+00:00
CAISO,1hr,27858.0,RT5M,2017-10-14 01:35:00+00:00
CAISO,1hr,19258.0,RT5M,2017-10-13 10:40:00+00:00
CAISO,1hr,24535.0,RT5M,2017-10-13 14:40:00+00:00
CAISO,1hr,24673.0,RT5M,2017-10-13 16:40:00+00:00
CAISO,1hr,27993.0,RT5M,2017-10-14 01:40:00+00:00
CAISO,1hr,26842.0,RT5M,2017-10-14 03:40:00+00:00
CAISO,1hr,25097.0,RT5M,2017-10-13 20:40:00+00:00
CAISO,1hr,25594.0,RT5M,2017-10-13 21:40:00+00:00
CAISO,1hr,26728.0,RT5M,2017-10-13 23:40:00+00:00
CAISO,1hr,28223.0,RT5M,2017-10-14 02:40:00+00:00
CAISO,1hr,23695.0,RT5M,2017-10-14 05:40:00+00:00
CAISO,1hr,19827.0,RT5M,2017-10-13 08:40:00+00:00
CAISO,1hr,21365.0,RT5M,2017-10-13 12:40:00+00:00
CAISO,1hr,24343.0,RT5M,2017-10-13 18:40:00+00:00
CAISO,1hr,23892.0,RT5M,2017-10-13 13:40:00+00:00
CAISO,1hr,20667.0,RT5M,2017-10-13 07:40:00+00:00
CAISO,1hr,19846.0,RT5M,2017-10-13 11:40:00+00:00
CAISO,1hr,26130.0,RT5M,2017-10-13 22:40:00+00:00
CAISO,1hr,26976.0,RT5M,2017-10-14 00:40:00+00:00
CAISO,1hr,24510.0,RT5M,2017-10-13 19:40:00+00:00
CAISO,1hr,25554.0,RT5M,2017-10-14 04:40:00+00:00
CAISO,1hr,21806.0,RT5M,2017-10-14 06:40:00+00:00
CAISO,1hr,19350.0,RT5M,2017-10-13 09:40:00+00:00
CAISO,1hr,24857.0,RT5M,2017-10-13 15:40:00+00:00
CAISO,1hr,24572.0,RT5M,2017-10-13 17:40:00+00:00
CAISO,1hr,19305.0,RT5M,2017-10-13 09:45:00+00:00
CAISO,1hr,26749.0,RT5M,2017-10-14 03:45:00+00:00
CAISO,1hr,25431.0,RT5M,2017-10-14 04:45:00+00:00
CAISO,1hr,21673.0,RT5M,2017-10-14 06:45:00+00:00
CAISO,1hr,19761.0,RT5M,2017-10-13 08:45:00+00:00
CAISO,1hr,19266.0,RT5M,2017-10-13 10:45:00+00:00
CAISO,1hr,26794.0,RT5M,2017-10-13 23:45:00+00:00
CAISO,1hr,27056.0,RT5M,2017-10-14 00:45:00+00:00
CAISO,1hr,25122.0,RT5M,2017-10-13 20:45:00+00:00
CAISO,1hr,26187.0,RT5M,2017-10-13 22:45:00+00:00
CAISO,1hr,28135.0,RT5M,2017-10-14 01:45:00+00:00
CAISO,1hr,24588.0,RT5M,2017-10-13 19:45:00+00:00
CAISO,1hr,28156.0,RT5M,2017-10-14 02:45:00+00:00
CAISO,1hr,24805.0,RT5M,2017-10-13 15:45:00+00:00
CAISO,1hr,24670.0,RT5M,2017-10-13 16:45:00+00:00
CAISO,1hr,24581.0,RT5M,2017-10-13 17:45:00+00:00
CAISO,1hr,19902.0,RT5M,2017-10-13 11:45:00+00:00
CAISO,1hr,24521.0,RT5M,2017-10-13 14:45:00+00:00
CAISO,1hr,24361.0,RT5M,2017-10-13 18:45:00+00:00
CAISO,1hr,23543.0,RT5M,2017-10-14 05:45:00+00:00
CAISO,1hr,25686.0,RT5M,2017-10-13 21:45:00+00:00
CAISO,1hr,20589.0,RT5M,2017-10-13 07:45:00+00:00
CAISO,1hr,21492.0,RT5M,2017-10-13 12:45:00+00:00
CAISO,1hr,23992.0,RT5M,2017-10-13 13:45:00+00:00
CAISO,1hr,27112.0,RT5M,2017-10-14 00:50:00+00:00
CAISO,1hr,19700.0,RT5M,2017-10-13 08:50:00+00:00
CAISO,1hr,19265.0,RT5M,2017-10-13 09:50:00+00:00
CAISO,1hr,19274.0,RT5M,2017-10-13 10:50:00+00:00
CAISO,1hr,24553.0,RT5M,2017-10-13 14:50:00+00:00
CAISO,1hr,25293.0,RT5M,2017-10-14 04:50:00+00:00
CAISO,1hr,24646.0,RT5M,2017-10-13 19:50:00+00:00
CAISO,1hr,26859.0,RT5M,2017-10-13 23:50:00+00:00
CAISO,1hr,24643.0,RT5M,2017-10-13 16:50:00+00:00
CAISO,1hr,24336.0,RT5M,2017-10-13 18:50:00+00:00
CAISO,1hr,23384.0,RT5M,2017-10-14 05:50:00+00:00
CAISO,1hr,21543.0,RT5M,2017-10-14 06:50:00+00:00
CAISO,1hr,26234.0,RT5M,2017-10-13 22:50:00+00:00
CAISO,1hr,21664.0,RT5M,2017-10-13 12:50:00+00:00
CAISO,1hr,28085.0,RT5M,2017-10-14 02:50:00+00:00
CAISO,1hr,26645.0,RT5M,2017-10-14 03:50:00+00:00
CAISO,1hr,19985.0,RT5M,2017-10-13 11:50:00+00:00
CAISO,1hr,20497.0,RT5M,2017-10-13 07:50:00+00:00
CAISO,1hr,24104.0,RT5M,2017-10-13 13:50:00+00:00
CAISO,1hr,24771.0,RT5M,2017-10-13 15:50:00+00:00
CAISO,1hr,24532.0,RT5M,2017-10-13 17:50:00+00:00
CAISO,1hr,25145.0,RT5M,2017-10-13 20:50:00+00:00
CAISO,1hr,25750.0,RT5M,2017-10-13 21:50:00+00:00
CAISO,1hr,28250.0,RT5M,2017-10-14 01:50:00+00:00
CAISO,1hr,24325.0,RT5M,2017-10-13 18:55:00+00:00
CAISO,1hr,26900.0,RT5M,2017-10-13 23:55:00+00:00
CAISO,1hr,25804.0,RT5M,2017-10-13 21:55:00+00:00
CAISO,1hr,27997.0,RT5M,2017-10-14 02:55:00+00:00
CAISO,1hr,23209.0,RT5M,2017-10-14 05:55:00+00:00
CAISO,1hr,19245.0,RT5M,2017-10-13 09:55:00+00:00
CAISO,1hr,20130.0,RT5M,2017-10-13 11:55:00+00:00
CAISO,1hr,24653.0,RT5M,2017-10-13 16:55:00+00:00
CAISO,1hr,25181.0,RT5M,2017-10-13 20:55:00+00:00
CAISO,1hr,27094.0,RT5M,2017-10-14 00:55:00+00:00
CAISO,1hr,28304.0,RT5M,2017-10-14 01:55:00+00:00
CAISO,1hr,25122.0,RT5M,2017-10-14 04:55:00+00:00
CAISO,1hr,20405.0,RT5M,2017-10-13 07:55:00+00:00
CAISO,1hr,24789.0,RT5M,2017-10-13 15:55:00+00:00
CAISO,1hr,24517.0,RT5M,2017-10-13 17:55:00+00:00
CAISO,1hr,19664.0,RT5M,2017-10-13 08:55:00+00:00
CAISO,1hr,26520.0,RT5M,2017-10-14 03:55:00+00:00
CAISO,1hr,24155.0,RT5M,2017-10-13 13:55:00+00:00
CAISO,1hr,24586.0,RT5M,2017-10-13 14:55:00+00:00
CAISO,1hr,24690.0,RT5M,2017-10-13 19:55:00+00:00
CAISO,1hr,26267.0,RT5M,2017-10-13 22:55:00+00:00
CAISO,1hr,21420.0,RT5M,2017-10-14 06:55:00+00:00
CAISO,1hr,19311.0,RT5M,2017-10-13 10:55:00+00:00
CAISO,1hr,21927.0,RT5M,2017-10-13 12:55:00+00:00
CAISO,1hr,21577.0,RT5M,2017-10-14 17:00:00+00:00
CAISO,1hr,22316.0,RT5M,2017-10-15 06:00:00+00:00
CAISO,1hr,19482.0,RT5M,2017-10-14 09:00:00+00:00
CAISO,1hr,20603.0,RT5M,2017-10-14 14:00:00+00:00
CAISO,1hr,25427.0,RT5M,2017-10-15 00:00:00+00:00
CAISO,1hr,21198.0,RT5M,2017-10-14 15:00:00+00:00
CAISO,1hr,21712.0,RT5M,2017-10-14 20:00:00+00:00
CAISO,1hr,24429.0,RT5M,2017-10-14 23:00:00+00:00
CAISO,1hr,20260.0,RT5M,2017-10-14 08:00:00+00:00
CAISO,1hr,21300.0,RT5M,2017-10-14 07:00:00+00:00
CAISO,1hr,22279.0,RT5M,2017-10-14 21:00:00+00:00
CAISO,1hr,23294.0,RT5M,2017-10-14 22:00:00+00:00
CAISO,1hr,24055.0,RT5M,2017-10-15 05:00:00+00:00
CAISO,1hr,26811.0,RT5M,2017-10-15 03:00:00+00:00
CAISO,1hr,18927.0,RT5M,2017-10-14 11:00:00+00:00
CAISO,1hr,19256.0,RT5M,2017-10-14 12:00:00+00:00
CAISO,1hr,19975.0,RT5M,2017-10-14 13:00:00+00:00
CAISO,1hr,21417.0,RT5M,2017-10-14 18:00:00+00:00
CAISO,1hr,25932.0,RT5M,2017-10-15 01:00:00+00:00
CAISO,1hr,18991.0,RT5M,2017-10-14 10:00:00+00:00
CAISO,1hr,21549.0,RT5M,2017-10-14 16:00:00+00:00
CAISO,1hr,25568.0,RT5M,2017-10-15 04:00:00+00:00
CAISO,1hr,21391.0,RT5M,2017-10-14 19:00:00+00:00
