INTERVALENDTIME_GMT,OPR_DT,OPR_HR,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,OPR_INTERVAL,GROUP
2017-11-01T07:05:00-00:00,2017-11-01,1,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,28.44728,1,4
2017-11-01T07:10:00-00:00,2017-11-01,1,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,31.964709999999997,2,4
2017-11-01T07:15:00-00:00,2017-11-01,1,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,27.482709999999997,3,4
2017-11-01T07:20:00-00:00,2017-11-01,1,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,25.98688,4,4
2017-11-01T07:25:00-00:00,2017-11-01,1,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,28.021409999999996,5,4
2017-11-01T07:30:00-00:00,2017-11-01,1,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,29.996740000000003,6,4
2017-11-01T07:35:00-00:00,2017-11-01,1,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,29.918459999999996,7,4
2017-11-01T07:40:00-00:00,2017-11-01,1,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,31.858959999999996,8,4
2017-11-01T07:45:00-00:00,2017-11-01,1,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,31.858959999999996,9,4
2017-11-01T07:50:00-00:00,2017-11-01,1,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,30.208740000000002,10,4
2017-11-01T07:55:00-00:00,2017-11-01,1,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,27.186040000000002,11,4
2017-11-01T08:00:00-00:00,2017-11-01,1,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,26.511459999999996,12,4
2017-11-01T08:05:00-00:00,2017-11-01,2,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,31.846729999999997,1,4
2017-11-01T08:10:00-00:00,2017-11-01,2,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,27.42063,2,4
2017-11-01T08:15:00-00:00,2017-11-01,2,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,27.732840000000003,3,4
2017-11-01T08:20:00-00:00,2017-11-01,2,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,27.501829999999998,4,4
2017-11-01T08:25:00-00:00,2017-11-01,2,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,26.50328,5,4
2017-11-01T08:30:00-00:00,2017-11-01,2,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,26.59533,6,4
2017-11-01T08:35:00-00:00,2017-11-01,2,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,26.42267,7,4
2017-11-01T08:40:00-00:00,2017-11-01,2,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,25.3783,8,4
2017-11-01T08:45:00-00:00,2017-11-01,2,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,25.036170000000002,9,4
2017-11-01T08:50:00-00:00,2017-11-01,2,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,24.93948,10,4
2017-11-01T08:55:00-00:00,2017-11-01,2,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,24.55284,11,4
2017-11-01T09:00:00-00:00,2017-11-01,2,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,24.223470000000002,12,4
2017-11-01T09:05:00-00:00,2017-11-01,3,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,25.05612,1,4
2017-11-01T09:10:00-00:00,2017-11-01,3,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,26.47475,2,4
2017-11-01T09:15:00-00:00,2017-11-01,3,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,26.47475,3,4
2017-11-01T09:20:00-00:00,2017-11-01,3,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,27.7597,4,4
2017-11-01T09:25:00-00:00,2017-11-01,3,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,26.430670000000003,5,4
2017-11-01T09:30:00-00:00,2017-11-01,3,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,25.04665,6,4
2017-11-01T09:35:00-00:00,2017-11-01,3,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,25.04167,7,4
2017-11-01T09:40:00-00:00,2017-11-01,3,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,25.1218,8,4
2017-11-01T09:45:00-00:00,2017-11-01,3,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,25.1218,9,4
2017-11-01T09:50:00-00:00,2017-11-01,3,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,25.09838,10,4
2017-11-01T09:55:00-00:00,2017-11-01,3,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,25.09838,11,4
2017-11-01T10:00:00-00:00,2017-11-01,3,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,25.03564,12,4
2017-11-01T10:05:00-00:00,2017-11-01,4,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,25.10535,1,4
2017-11-01T10:10:00-00:00,2017-11-01,4,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,24.8634,2,4
2017-11-01T10:15:00-00:00,2017-11-01,4,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,24.890439999999998,3,4
2017-11-01T10:20:00-00:00,2017-11-01,4,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,25.108179999999997,4,4
2017-11-01T10:25:00-00:00,2017-11-01,4,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,25.108179999999997,5,4
2017-11-01T10:30:00-00:00,2017-11-01,4,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,25.108179999999997,6,4
2017-11-01T10:35:00-00:00,2017-11-01,4,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,25.05879,7,4
2017-11-01T10:40:00-00:00,2017-11-01,4,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,25.05879,8,4
2017-11-01T10:45:00-00:00,2017-11-01,4,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,25.05879,9,4
2017-11-01T10:50:00-00:00,2017-11-01,4,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,25.092879999999997,10,4
2017-11-01T10:55:00-00:00,2017-11-01,4,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,25.32337,11,4
2017-11-01T11:00:00-00:00,2017-11-01,4,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,25.302229999999998,12,4
2017-11-01T11:05:00-00:00,2017-11-01,5,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,24.58987,1,4
2017-11-01T11:10:00-00:00,2017-11-01,5,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,24.91675,2,4
2017-11-01T11:15:00-00:00,2017-11-01,5,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,25.00752,3,4
2017-11-01T11:20:00-00:00,2017-11-01,5,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,25.00544,4,4
2017-11-01T11:25:00-00:00,2017-11-01,5,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,26.516029999999997,5,4
2017-11-01T11:30:00-00:00,2017-11-01,5,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,27.335620000000002,6,4
2017-11-01T11:35:00-00:00,2017-11-01,5,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,28.12326,7,4
2017-11-01T11:40:00-00:00,2017-11-01,5,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,28.503759999999996,8,4
2017-11-01T11:45:00-00:00,2017-11-01,5,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,30.51881,9,4
2017-11-01T11:50:00-00:00,2017-11-01,5,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,31.364759999999997,10,4
2017-11-01T11:55:00-00:00,2017-11-01,5,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,32.10309,11,4
2017-11-01T12:00:00-00:00,2017-11-01,5,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,39.581509999999994,12,4
2017-11-01T12:05:00-00:00,2017-11-01,6,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,29.84515,1,4
2017-11-01T12:10:00-00:00,2017-11-01,6,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,27.80173,2,4
2017-11-01T12:15:00-00:00,2017-11-01,6,BALCH1_7_B2,BALCH1_7_B2,BALCH1_7_B2,RTM,LMP,LMP_PRC,BALCH1_7_B2,ALL,1,28.87358,3,4
